Date,JNJ,PFE,MRK,ABBV,LLY,BMY,GILD,AMGN,MDT,SYK,ISRG,DHR,TMO,UNH,HUM,CI,HCA,CVS,ZBH,REGN
2018-04-04,104.96683502197266,24.246036529541016,41.35539245605469,66.48978424072266,70.27518463134766,47.655479431152344,56.58247756958008,137.03033447265625,64.58657836914062,146.52684020996094,133.97332763671875,84.86450958251953,205.2563934326172,201.97152709960938,269.7447509765625,154.3477783203125,90.48249053955078,50.11348342895508,98.17213439941406,335.4893493652344
2018-04-05,105.20832824707031,23.977609634399414,41.347801208496094,65.96752166748047,70.29307556152344,47.44987106323242,56.147216796875,135.82998657226562,65.39060974121094,147.67079162597656,135.3733367919922,85.00157165527344,207.7470245361328,202.2186737060547,270.02679443359375,154.56719970703125,91.77162170410156,50.40973663330078,99.0774154663086,326.7776184082031
2018-04-06,103.1075439453125,23.601806640625,40.460636138916016,64.22909545898438,68.7105484008789,46.36090850830078,55.089115142822266,132.78170776367188,63.700477600097656,143.15028381347656,132.18333435058594,82.80844116210938,201.5693359375,197.7076873779297,266.6806640625,153.46072387695312,89.90328979492188,49.41182327270508,96.17868041992188,317.8471374511719
2018-04-09,104.21826934814453,23.796422958374023,42.5837516784668,64.72987365722656,69.14864349365234,46.056304931640625,55.38178634643555,133.95050048828125,64.37322235107422,144.88470458984375,135.21665954589844,83.61370849609375,205.48187255859375,196.62185668945312,267.8744812011719,153.5705108642578,89.96867370605469,49.35725021362305,97.11140441894531,317.9367370605469
2018-04-10,104.83808135986328,24.125246047973633,42.833984375,66.97626495361328,70.82952117919922,46.612205505371094,56.297298431396484,136.72232055664062,65.0542221069336,147.95677185058594,139.56666564941406,85.25861358642578,211.012451171875,200.2059326171875,269.6037292480469,155.3170928955078,90.5478744506836,49.87179946899414,98.10810089111328,326.2306823730469
2018-04-11,104.33903503417969,24.01787567138672,42.61409378051758,66.99053955078125,70.39144134521484,45.82784652709961,55.77950668334961,136.15374755859375,64.47990417480469,145.62274169921875,137.3733367919922,84.31620788574219,208.65899658203125,195.88919067382812,265.31781005859375,154.53981018066406,89.85659790039062,49.170143127441406,96.9559555053711,320.99969482421875
2018-04-12,104.98294830322266,24.3735408782959,43.02355194091797,66.58577728271484,70.89212799072266,44.80742645263672,56.499935150146484,135.0560760498047,65.50548553466797,146.2776641845703,138.35000610351562,84.81311798095703,209.1885223388672,197.954833984375,268.40081787109375,155.96627807617188,90.26763153076172,49.89518356323242,97.31257629394531,323.2869873046875
2018-04-13,105.1358642578125,24.3735408782959,43.349605560302734,66.37615966796875,71.27655792236328,44.66274642944336,56.44740295410156,135.4193115234375,65.28395080566406,146.083984375,138.2100067138672,85.01869201660156,210.188720703125,197.99017333984375,270.3369445800781,156.96304321289062,89.94068145751953,49.4508056640625,96.53531646728516,319.7864074707031
2018-04-16,106.05345153808594,24.51447105407715,44.47182846069336,66.9327163696289,71.63421630859375,41.1826171875,56.04965591430664,135.34033203125,66.12902069091797,149.50656127929688,139.4600067138672,86.02962493896484,211.71844482421875,203.32217407226562,272.5269470214844,160.099609375,91.0242919921875,51.53235626220703,98.06241607666016,316.4449462890625
2018-04-17,105.07146453857422,24.380258560180664,44.94193649291992,67.6483154296875,71.45539093017578,39.88805389404297,56.635009765625,138.1043701171875,66.15363311767578,150.97340393066406,145.14999389648438,87.11761474609375,213.99339294433594,210.58743286132812,278.4859619140625,159.45944213867188,91.27651977539062,52.31977462768555,99.50719451904297,320.8504943847656
