Date,XOM,CVX,COP,EOG,SLB,HAL,DVN,OXY,MPC,VLO,PSX,KMI,WMB,EQT
2016-07-27,59.69465637207031,68.22499084472656,30.060863494873047,59.20859909057617,60.933349609375,35.71268844604492,25.596607208251953,56.70248031616211,28.1449031829834,35.71909713745117,52.564056396484375,12.424848556518555,14.320770263671875,36.81770324707031
2016-07-28,59.22844696044922,67.91140747070312,30.203393936157227,59.297645568847656,60.300235748291016,35.58789825439453,25.596607208251953,56.51133728027344,28.397838592529297,35.48649215698242,53.156612396240234,12.48349380493164,14.197741508483887,37.03315734863281
2016-07-29,58.40767288208008,68.37176513671875,30.623519897460938,60.633514404296875,61.421573638916016,36.32844161987305,27.119808197021484,57.1382942199707,29.305509567260742,35.76698684692383,53.024169921875,12.551417350769043,14.745233535766602,36.50706100463867
2016-08-01,56.37864685058594,66.1233901977539,29.715763092041016,58.40706253051758,59.85017013549805,35.180171966552734,25.440753936767578,56.26665115356445,28.866559982299805,35.322296142578125,51.769317626953125,12.076024055480957,13.859415054321289,35.41473388671875
2016-08-02,57.15345764160156,66.44365692138672,29.85080337524414,59.29021072387695,60.17817687988281,34.997108459472656,25.589527130126953,55.90729904174805,28.859115600585938,35.814884185791016,53.086910247802734,12.218026161193848,14.739078521728516,35.269447326660156
2016-08-03,57.44898223876953,67.12415313720703,30.240903854370117,61.130760192871094,60.73503494262695,35.729347229003906,26.921430587768555,56.87070083618164,30.6669979095459,37.429447174072266,54.83672332763672,12.427938461303711,15.790993690490723,35.84064865112305
2016-08-04,57.442405700683594,66.97735595703125,30.0833683013916,62.51856994628906,61.3223762512207,35.77095413208008,27.353591918945312,56.77129364013672,30.228052139282227,36.48533630371094,54.055912017822266,12.421760559082031,15.366535186767578,35.33456802368164
2016-08-05,57.49494171142578,67.05744171142578,30.458471298217773,66.91207885742188,61.940242767333984,36.370033264160156,27.9912109375,56.33547592163086,31.18034553527832,36.60164260864258,54.57182693481445,12.56993579864502,15.766385078430176,35.03894805908203
2016-08-08,58.17124557495117,67.5177993774414,31.178672790527344,67.28314208984375,62.93192672729492,36.82768630981445,28.480037689208984,56.85541534423828,31.19521713256836,37.07369613647461,54.78095626831055,12.829235076904297,15.950935363769531,34.98884201049805
2016-08-09,58.243507385253906,67.59784698486328,30.9385986328125,67.07533264160156,62.42083740234375,36.65293502807617,28.267499923706055,56.33547592163086,30.525636672973633,36.31271743774414,53.484275817871094,12.625499725341797,15.88941478729248,34.50282287597656
2016-08-10,57.22365188598633,66.81060791015625,30.458471298217773,66.3628921508789,61.673255920410156,36.411643981933594,28.033708572387695,56.021995544433594,30.495878219604492,36.61018753051758,53.644622802734375,12.631672859191895,15.618746757507324,34.212074279785156
2016-08-11,57.42893981933594,67.6512222290039,31.051132202148438,67.00112915039062,62.16912078857422,36.677913665771484,29.266435623168945,56.77129364013672,31.172914505004883,37.59947204589844,54.48815155029297,12.890973091125488,16.190841674804688,34.242164611816406
2016-08-12,58.17726135253906,68.15827941894531,31.03612518310547,67.68391418457031,61.940242767333984,36.47820281982422,29.521467208862305,56.93186569213867,31.03154754638672,37.58563995361328,54.9412841796875,13.008273124694824,16.12317657470703,34.247154235839844
2016-08-15,58.15078353881836,68.56524658203125,31.6437931060791,67.20153045654297,62.581024169921875,36.98576354980469,29.726930618286133,57.38297653198242,30.92647361755371,37.717079162597656,54.787906646728516,13.150275230407715,16.35693359375,34.21708297729492
2016-08-16,58.2236213684082,68.4651870727539,32.15394592285156,66.98629760742188,62.489505767822266,37.12722396850586,30.088233947753906,58.11698913574219,31.616901397705078,37.7032470703125,54.80198669433594,13.446619987487793,16.172388076782227,34.71335983276367
2016-08-17,58.34945297241211,68.9168701171875,32.40901565551758,66.95662689208984,62.71071243286133,37.52663040161133,30.6833438873291,58.57574462890625,31.676944732666016,38.1667366027832,54.612220764160156,13.428096771240234,16.030900955200195,34.56296157836914
2016-08-18,58.87923812866211,69.81356048583984,32.70158004760742,68.07725524902344,63.96933364868164,38.65825271606445,31.710607528686523,59.24097442626953,31.887069702148438,38.09065628051758,54.78089141845703,14.020787239074707,17.291963577270508,35.72089767456055
