Date,AMZN,TSLA,HD,LOW,MCD,SBUX,NKE,TGT,BKNG,MAR,HLT,MGM,ROST,TJX,GM,F,ULTA,ORLY,AZO,PVH,TPR,CCL,RCL,EBAY,LULU
2022-12-30,84.0,123.18000030517578,292.66485595703125,187.7543487548828,245.8640594482422,92.24266052246094,110.96206665039062,134.28546142578125,1982.8355712890625,144.47393798828125,125.22195434570312,33.529998779296875,112.34164428710938,76.36127471923828,32.60340118408203,9.157853126525879,469.07000732421875,56.2686653137207,2466.179931640625,70.23096466064453,35.11261749267578,8.0600004196167,48.742122650146484,39.149375915527344,320.3800048828125
2023-01-02,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-03,85.81999969482422,108.0999984741211,292.7112121582031,187.5658721923828,246.61036682128906,93.75833892822266,112.61213684082031,136.7091827392578,1999.4930419921875,143.36770629882812,123.9039306640625,33.279998779296875,112.10935974121094,75.79528045654297,32.77784729003906,9.197221755981445,471.6300048828125,56.04800033569336,2431.06005859375,70.99706268310547,35.804176330566406,7.96999979019165,48.03213882446289,39.791324615478516,323.3800048828125
2023-01-04,85.13999938964844,113.63999938964844,296.250732421875,189.78041076660156,246.66639709472656,97.13375854492188,114.94498443603516,137.60116577148438,2076.463623046875,145.41513061523438,126.68861389160156,35.540000915527344,114.18062591552734,76.61070251464844,33.62104034423828,9.457077980041504,483.5199890136719,55.11600112915039,2445.4599609375,74.89712524414062,36.56027603149414,8.739999771118164,51.90745162963867,40.67871856689453,320.9800109863281
2023-01-05,83.12000274658203,110.33999633789062,292.3035888671875,189.19618225097656,244.5858612060547,97.10586547851562,114.38546752929688,138.9886932373047,2110.407958984375,144.46421813964844,125.6976318359375,35.150001525878906,114.5968017578125,77.3685531616211,33.92149353027344,9.6460599899292,488.94000244140625,55.61933135986328,2416.570068359375,76.44918060302734,36.62482452392578,8.949999809265137,52.63715362548828,40.68816375732422,325.92999267578125
2023-01-06,86.08000183105469,113.05999755859375,294.2122497558594,189.38462829589844,251.40585327148438,99.20735931396484,118.09336853027344,144.2956085205078,2144.165771484375,148.83071899414062,129.07693481445312,37.20000076293945,117.66496276855469,79.35433959960938,34.80344772338867,9.905913352966309,486.19000244140625,56.167999267578125,2486.639892578125,79.6926040649414,37.85118103027344,9.199999809265137,54.22475051879883,42.585693359375,329.260009765625
2023-01-09,87.36000061035156,119.7699966430664,294.4717102050781,187.9428253173828,249.3346710205078,97.39411926269531,118.39684295654297,140.8717803955078,2172.8564453125,148.00595092773438,127.91747283935547,37.63999938964844,114.91619873046875,78.19356536865234,34.813133239746094,9.99252986907959,484.760009765625,55.24733352661133,2441.75,79.00613403320312,38.03559494018555,9.470000267028809,56.49274444580078,41.08466720581055,298.6600036621094
2023-01-10,89.87000274658203,118.8499984741211,297.08465576171875,189.78982543945312,250.88339233398438,98.56574249267578,119.33566284179688,140.52940368652344,2185.1943359375,148.61724853515625,128.2940673828125,38.849998474121094,115.94214630126953,79.08572387695312,35.96647262573242,10.11064624786377,488.6199951171875,55.12533187866211,2435.52001953125,79.7921142578125,38.67182540893555,9.680000305175781,58.109920501708984,42.56680679321289,309.4800109863281
2023-01-11,95.08999633789062,123.22000122070312,304.8399963378906,196.5653533935547,250.7900390625,98.84471893310547,121.3271255493164,143.232421875,2188.9921875,153.769775390625,133.2292022705078,38.58000183105469,115.70018768310547,78.92263793945312,36.654598236083984,10.409871101379395,493.54998779296875,55.03333282470703,2433.22998046875,81.47350311279297,39.04987716674805,9.859999656677246,58.37616729736328,44.001747131347656,311.9599914550781
2023-01-12,95.2699966430664,123.55999755859375,305.6460876464844,198.13909912109375,248.8122100830078,98.42626190185547,121.27970886230469,143.93521118164062,2220.43798828125,155.24468994140625,133.78414916992188,38.93000030517578,114.93556213378906,78.58688354492188,37.14888381958008,10.575233459472656,491.8299865722656,54.05666732788086,2363.0,83.23450469970703,39.741432189941406,10.279999732971191,61.571075439453125,43.831817626953125,314.989990234375
2023-01-13,98.12000274658203,122.4000015258789,306.8876953125,199.92958068847656,250.86476135253906,99.70948791503906,122.19010162353516,148.30506896972656,2264.290283203125,156.98159790039062,135.64718627929688,39.540000915527344,116.15509033203125,78.2127456665039,35.38496017456055,10.016156196594238,490.989990234375,54.36466598510742,2368.8798828125,85.74169158935547,39.99961471557617,10.510000228881836,62.59659957885742,43.67133712768555,315.4700012207031
2023-01-16,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-17,96.05000305175781,131.49000549316406,303.47796630859375,197.44174194335938,255.73475646972656,99.26315307617188,121.51679229736328,146.0525665283203,2296.44384765625,156.2150421142578,134.9634246826172,38.970001220703125,115.91312408447266,78.23193359375,35.48188018798828,9.97678279876709,494.5899963378906,53.982666015625,2355.8798828125,86.09986114501953,40.23013687133789,10.880000114440918,63.26714324951172,44.152793884277344,323.82000732421875
2023-01-18,95.45999908447266,128.77999877929688,299.91986083984375,196.4805450439453,248.20574951171875,97.63587951660156,119.89517211914062,144.90826416015625,2259.47900390625,155.05059814453125,133.31837463378906,38.279998779296875,113.60956573486328,76.56272888183594,35.31711196899414,9.772049903869629,500.0799865722656,53.672000885009766,2344.929931640625,84.76667785644531,40.340782165527344,10.430000305175781,61.35414123535156,43.407005310058594,318.07000732421875
2023-01-19,93.68000030517578,127.16999816894531,288.0506591796875,190.47775268554688,245.91064453125,96.94779205322266,118.09336853027344,143.34954833984375,2278.12353515625,156.25384521484375,133.84356689453125,38.15999984741211,112.03192901611328,76.17900085449219,34.62900161743164,9.590940475463867,488.1199951171875,52.91533279418945,2327.5400390625,82.8564453125,39.35417175292969,10.119999885559082,59.934173583984375,42.99161911010742,307.94000244140625
